id,text,user_id,user_name,created_at,likes,reply_to_id,reply_to_text
5076759764012268,自己电话不想报可以不报 为什么要乱报别人号码 就算号码不存在也不是理由！恶心,2029412663,尐嘢貓尒姐,Mon Sep 09 18:21:52 +0800 2024,0,,
5076759645261528,总有人手欠，一个陌生号码有什么好打的,5340245305,BUT猫咪不喝茶,Mon Sep 09 18:21:24 +0800 2024,1,,
5076759014017208,回应是啥？,6507128992,一条废鱼ViVi,Mon Sep 09 18:18:53 +0800 2024,0,,
5076758505719574,这是什么迷惑行为,1805905041,最好的少年那时,Mon Sep 09 18:16:52 +0800 2024,0,,
5076766554852772,“后续有消息称，xxx导致原手机号主被迫关机”请问经过证实了吗？好歹是蓝v，说话不用负责吗？,3170282631,听不清-风吹过的声音,Mon Sep 09 18:48:51 +0800 2024,2,,
5076782558741133,祝你早日塌房，塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房塌房,7750604386,只爱谦高鑫,Mon Sep 09 19:52:26 +0800 2024,1,,
5076780782194598,不信谣不传谣🈲️止无良媒体为了博眼球断章取义，张杰和粉丝一直呼吁理智追星！,1860755951,-新茶,Mon Sep 09 19:45:23 +0800 2024,1,,
5076769656800459,作为一个新闻账号  想火想疯了吧  第一 直到现在都没有一个素人说他被打电话骚扰了 这是素人在哪呢？给谁回应？第二 张杰说的是自己的生日 谁打电话了？粉丝都知道是生日  营销号编的话题罢了 别跟风就是雨啊,5592876994,Star-baiHH,Mon Sep 09 19:01:11 +0800 2024,1,,
5076768911786599,这智商，不愧是娱乐⭕的,7902188362,李镝流美子,Mon Sep 09 18:58:13 +0800 2024,1,,
5076767721393736,怎么你调查了嘛？真的为了所谓的流量干这种破事嘛？,6590657085,你是守护的光,Mon Sep 09 18:53:29 +0800 2024,2,,
5076766975331891,刚打，这个号码根本就不存在呢,5721647889,七七草莓日,Mon Sep 09 18:50:31 +0800 2024,1,,
5076766949114593,有事说事删评干什么,1679429451,日落里的鬼怪,Mon Sep 09 18:50:25 +0800 2024,1,,
5076766387864195,“后续有消息称，xxx导致原手机号主被迫关机”经过证实了吗？被打扰的素人在哪里？有多少人给这个号码打了电话？素人是否被迫关机？这些都有证据吗？没有证据的话要道什么歉给不存在的被打扰的素人 道什么歉,7374578008,世界晃着给了我一个吻-,Mon Sep 09 18:48:11 +0800 2024,1,,
5076761307778525,是的，我也觉得需要交代下,2445640491,oooooboommmm,Mon Sep 09 18:28:00 +0800 2024,1,,
5076760851123437,1打电话的是精神病，2张杰也需要澄清并道歉,2919903761,咕咚是一个木瓜,Mon Sep 09 18:26:11 +0800 2024,2,,
5076760160899469,封杀吧,5095528434,淋淋超级公主,Mon Sep 09 18:23:27 +0800 2024,1,,
5076755708642837,张杰不该出来致歉说明吗？公众人物的一言一行都要注意影响力@张杰,7918571655,o_o美式不加冰,Mon Sep 09 18:05:45 +0800 2024,2,,
5076783562492210,有这个“原机主”吗？有当事人发声吗？是真的有这个人吗？,3199264521,小邱同学冲冲冲ai,Mon Sep 09 19:56:26 +0800 2024,0,,
5076783189722046,谐音梗是这样用的吗？,1958086910,Lin-瀟萍,Mon Sep 09 19:54:57 +0800 2024,0,,
5076782747226023,对呀 他粉丝还说打的都不是张杰粉丝，那也应该知道作为公众人物是有黑粉的吧，就是造成影响啦，还没有回应，素人也是无妄之灾,5021555664,B612星球的小星星,Mon Sep 09 19:53:12 +0800 2024,0,,
5076782396738835,还不出来道歉？,2197966790,花郝月圆,Mon Sep 09 19:51:48 +0800 2024,0,,
5076782273528665,诶我想问一下不是只有前八位吗？他们怎么打到的，一个个试吗？？？,7796479211,向日柚茶,Mon Sep 09 19:51:18 +0800 2024,0,,
5076781634421876,你的行为也是一种网络暴行，跟打电话的人以及在此微博下骂张杰的人都没有本质区别。，一群网络恶徒,3861006759,艾比洗地衣,Mon Sep 09 19:48:46 +0800 2024,0,,
5076781545030637,回应一下不就没事了,7778355071,幸运冤种,Mon Sep 09 19:48:25 +0800 2024,0,,
5076780746540751,你真厉害，知道这个事人越来越多了，素人可能因为你们营销号和媒体大肆曝光这辈子开不了机了,6265797554,楊星辰Jason,Mon Sep 09 19:45:15 +0800 2024,0,,
5076780685199309,不应该是粉丝的问题嘛，说好听点就是脑子拐不过弯来,7721831219,日月星光以及你,Mon Sep 09 19:45:00 +0800 2024,0,,
