id,text,user_id,user_name,created_at,likes,reply_to_id,reply_to_text
5076819592610540,自当天起，一直在积极联系机主，希望有机会能够直接致歉，并于今晚获得了初步进展，目前正在协商解决方案。 ,5627478434,CarriZe徐同学,Mon Sep 09 22:19:35 +0800 2024,120,,
5076819602838785,自当天起，张杰工作室一直在积极联系机主，希望有机会能够直接致歉，并于今晚获得了初步进展，目前正在协商解决方案。,2885471002,圆香芹不植树,Mon Sep 09 22:19:39 +0800 2024,116,,
5076819600736366,【自当天起】一直在积极联系机主，今晚才有初步进展，正在协商解决方案，并在取得进展后的第一时间发致歉声明 ,5306630115,说废话又不收费,Mon Sep 09 22:19:37 +0800 2024,112,,
5076819483559225,划重点：自当天起，我们一直在积极联系机主，希望有机会能够直接致歉，并于今晚获得了初步进展，目前正在协商解决方案,6290138424,阿淼不吃香菜_,Mon Sep 09 22:19:10 +0800 2024,119,,
5076753904829769,所以博主 麻烦您编辑一下微博别把号码再爆出来了 谢谢,5848765532,jie小小蓝人,Mon Sep 09 17:58:35 +0800 2024,125,,
5076819371888982,划重点：【自当天也就是6号起】一直在积极联系机主，今晚才有初步进展 正在协商解决中,2271376960,StarsssTn,Mon Sep 09 22:18:44 +0800 2024,97,,
5076758061384073,素人什么时候证实被骚扰了？,5257451068,_听一首老歌就会流泪的女孩,Mon Sep 09 18:15:05 +0800 2024,119,,
5076819717658229,【自当天起】一直在积极联系机主，今晚才有初步进展，目前正在协商解决措施,5774416067,SylviaJZstar,Mon Sep 09 22:20:06 +0800 2024,88,,
5076819751735932,自当天起，一直在积极联系机主，希望有机会能够直接致歉，并于今晚获得了初步进展，目前正在协商解决方案。 ,5270460714,小杰的冰糖雪雪梨,Mon Sep 09 22:20:14 +0800 2024,86,,
5076819777162839,自当天起，张杰工作室一直在积极联系机主，并于今晚获得了初步进展，目前正在协商解决方案,6081393292,翻斗花园幼稚鬼,Mon Sep 09 22:20:20 +0800 2024,84,,
5076819750946903,【自当天起】一直在积极联系机主，今晚才有初步进展，正在协商解决方案，并在取得进展后的第一时间发致歉声明 ,3187949214,楚楚楚楚楚楚楚欧瑶瑶,Mon Sep 09 22:20:14 +0800 2024,82,,
5076819843222385,从当天起就在解决，麻烦不要再恶意传播,5850448935,陈心如意的陈,Mon Sep 09 22:20:36 +0800 2024,78,,
5076761605572728,还在空降热搜呢，一次次打着为“素人”着想的幌子宣扬号码，坏心思不要太明显,2200849293,被张小杰治愈了·,Mon Sep 09 18:29:11 +0800 2024,80,,
5076819578982797,当天就有在联系机主了 yxh 可以停下来了吗？不要再恶意带节奏了 不要再扩大影响 素人了 ok?,5650198552,墩墩不爱蹲,Mon Sep 09 22:19:33 +0800 2024,75,,
5076759282713805,那你还在这传播号码？你是为了真实报道信息吗？你真的求证了吗？,3504993041,ohyeah嘻嘻,Mon Sep 09 18:19:57 +0800 2024,97,,
