title,publish_time,like_count,comment_count,media_name,source,abstract,article_url,tag,is_yaowen,article_sub_type
时政微纪录丨总书记眼中的“大先生”,2024-09-10 12:09,1133,169,央视新闻,央视新闻,心中要有国家和民族要有“捧着一颗心来不带半根草去”的奉献精神始终处于学习状态给学生一碗水 教师要有一潭水应该把自己的温暖和情感倾注到每一个学生身上在第40个教师节到来之际，习近平总书记出席全国教育大会并发表重要讲话，代表党中央向全国广大教师和教育工作者致以节日祝贺和诚挚问候。,https://content-static.cctvnews.cctv.com/snow-book/index.html?item_id=10449256732989516478&source=50006&sub_source=50006_001,,0,0
山东一女生被同学锥子扎218针，校服全是孔，官方：未达霸凌标准,2024-09-09 12:15,718,1643,仪正夜,仪正夜,文／编辑：夜呛俗话说，“校园本是净土，奈何霸凌横行”，最近些年，校园霸凌事件频发，手段之残忍，让人难以置信这是出自十几岁孩子之手。sha人、重伤，这些字眼与校园联系在一起，让人感到心痛和愤怒，今天，我要讲述的，就是一起发生在山东济南章丘的校园霸凌事件。,https://toutiao.com/group/7412615806309188148/,,0,0
才知道，原来小时候跳皮筋唱的歌词是当时的国家机密，引起共鸣！,2024-09-09 21:38,940,349,闻所未文,闻所未文,28256、28257、282931、……还记得这首小时候跳绳的童谣吗，以前在没有手机电脑的年代，这首马兰开花二十一可谓是火遍了大江南北，全国各地不知道怎么就突然都会唱了，虽然这些数字组合饶舌，但却很顺，直到现在才知道，原来这首歌里藏着我国原子弹的机密！,https://toutiao.com/group/7412652147457901090/,,0,0
我，00后美国姑娘，遇中国留学生，一见钟情，生儿子后才见到婆婆,2024-07-19 00:06,8768,1647,真实人物采访,真实人物采访,我是Sydney，美国女孩，因为有车，一不小心接到一个中国留学生。他很帅，不到一年我就嫁给了他，还生了一个帅气的儿子。,https://toutiao.com/group/7391659832417190426/,,0,0
北大医学博士张进生，失业近二十年只能回家种地，现在靠低保度日,2024-08-29 03:44,5376,2347,八号探秘人,八号探秘人,在阅读此文之前，辛苦您点击一下“关注”，既方便您进行讨论和分享，又能给您带来不一样的参与感，感谢您的支持！编辑：小易世道变了？这年头，北大医学博士都找不到工作，只能在家啃低保？人们常说，学历是工作的敲门砖。有高学历傍身，就能轻松找到好工作。然而，人无完人，事无绝对。,https://toutiao.com/group/7408401715878887970/,,0,0
蛋仔派对：秀儿耍酒疯，到处撒蛋币？可把我急坏了！,2024-07-07 01:34,1486,172,游小浪Game,游小浪Game,,https://toutiao.com/group/7388701183105303067/,,0,0
国家医保局：决不让群众的“看病钱”“救命钱”变成“唐僧肉”,2024-09-10 04:36,1228,901,上游新闻,上游新闻,9月10日上午，国务院新闻办公室举行“推动高质量发展”系列主题新闻发布会。上游新闻记者在发布会现场了解到，国家医保局持续加大飞行检查力度，截至目前，一共检查了30个省份的432家定点医药机构，预计今年全年检查机构的数量将超过过去5年的总和，扩面相对较多。,https://wap.cqcb.com/shangyou_news/NewsDetail?classId=7641&newsId=5652503,,0,0
央视：查实涉嫌假球、赌球比赛120场，涉案俱乐部球队共41支,2024-09-10 02:40,859,1524,极目新闻,极目新闻,足球职业联赛“假赌黑”问题专项整治行动新闻发布会在大连进行北京时间9月10日，国家体育总局、公安部联合召开的足球职业联赛“假赌黑”问题专项整治行动新闻发布会在大连进行。去年以来，针对足球领域严重假球、赌球、黑哨问题，体育总局、公安部、中国足协联合展开了足球行业的专项治理行动。,http://jms.ctdsb.net/jmythshare/#/index_share?cId=0&contentType=5&contentId=2250837,,0,0
国务院批准！财政部即将发行！时间定了,2024-09-10 00:36,1556,128,闽南网,闽南网,经国务院批准，财政部将于2024年9月23日当周在法国巴黎发行欧元主权债券，规模不超过20亿欧元。具体发行安排将于发行前另行公布。,https://toutiao.com/group/7412806433358299675/,,0,0
要么与俄断联，要么利益受损，32国发威胁，中国数百亿资产被盯上,2024-09-08 06:44,2072,175,大白话瞰世界,大白话瞰世界,没钱帮小弟怎么办？北约集团开始动脑筋，竟然盯上了中国在欧洲的数百亿资产，而中国面临着两个选择，要么让利给北约，要么与俄断联，新的挑战来临，中国如何突围？,https://toutiao.com/group/7412159625815917092/,,0,0
