title,publish_time,like_count,comment_count,media_name,source,abstract,article_url,tag,is_yaowen,article_sub_type
习近平在陕西宝鸡市和甘肃天水市考察调研,2024-09-11 13:33,3394,177,新华社,新华社,10日下午至11日上午，习近平总书记先后来到陕西省宝鸡市和甘肃省天水市考察调研。在宝鸡市，习近平考察了宝鸡青铜器博物院、渭河生态公园，了解当地加强文物保护利用和开展渭河生态保护治理等情况。,http://mp.weixin.qq.com/s?__biz=MzA4NDI3NjcyNA==&mid=2650072146&idx=1&sn=1c1a1070e4940f31723bab6ca616d9ec,,0,0
习近平：尊崇热爱中华文明，把中华优秀传统文化一代一代传下去,2024-09-11 14:11,669,101,新华社,新华社,10日下午，习近平总书记来到陕西宝鸡青铜器博物院考察，走进展厅听取当地周秦时期历史文化介绍，仔细察看何尊、逨盘等珍贵青铜器，了解加强文物保护研究利用等情况。,https://toutiao.com/group/7413387863272555018/,,0,0
沈阳街头女子脚踹男子并扇脸，男子没还手，警察介入，评论区炸锅,2024-09-05 03:28,567,928,简单柳叶cn1,简单柳叶cn1,▶近日，辽宁沈阳街头一对男女起争执，引发关注。9月5日，从网友拍摄的视频中看到，一穿着红色上衣的女子怒气十足，“啪”的一下给了男子一耳光，打完之后，嘴里质问道：”为什么要走啊，走啊”，说着用踹了男子一下。嘴里一直嚷着：走啊，走。,https://toutiao.com/group/7410987856480436747/,,0,0
葛晓倩再爆猛料！晒张雨绮入室出轨视频，保姆要封口费细节曝光！,2024-09-11 07:57,2798,1295,一只烊,一只烊,9月11日午后，袁巴元的前妻葛晓倩以无可辩驳的直接行动，曝光了一段震撼人心的家庭监控录像，时间轴精准锁定在二人婚姻存续期间的敏感一幕——袁巴元公然将张雨绮引入他们共同的居所，这一幕连同与孩子的温情错位、保姆的懵懂误认，共同编织成一场舆论风暴，瞬间点燃了公众讨论的热情！,https://toutiao.com/group/7413288582577685031/,,0,0
按下按钮就过关？我猜你按不到！ #蛋仔派对逃出惊魂夜,2024-08-02 10:23,4580,600,魔鬼鱼秀儿,魔鬼鱼秀儿,,https://toutiao.com/group/7398485813170733604/,,0,0
到底是谁在教小孩这种东西?这才是真正应该下架!网友:特别恶心,2024-06-19 06:48,7722,2867,丛林度假村,丛林度假村,孩子们在刚出生的时候，真的就是一张白纸，啥都不懂，啥都不知道他们看啥都觉得新鲜，对这个世界好奇得不得了，想要在爸爸妈妈还有大家的指导下，慢慢画出自己人生的美丽图画，儿童时期，那可是人生最宝贵的时光啊！,https://toutiao.com/group/7382094111454675483/,,0,0
“华为发布会19999元起一出 全场沉默”引发热议，评论区笑死个人,2024-09-11 02:46,1100,5363,小鱼看世界,小鱼看世界,近日，华为发布全球首款三折叠屏手机的售价已经出来了，最低19999元起，引发了网友们的围观和热议！在华为发布会上介绍ai消除功能时，看到成片效果全场惊讶，观众集体鼓掌，直呼牛，展示三折叠手机配件和能把平板放进口袋里时观众也热血沸腾。,https://toutiao.com/group/7413200387278111266/,,0,0
网红@崂山小林是否涉嫌危险驾驶@青岛交警 #路虎女,2024-09-11 10:35,214,272,净网狄仁杰,净网狄仁杰,,https://toutiao.com/group/7413332343543071284/,,0,0
未来6年是关键，普京请中方抽出半小时，看看海参崴建设得如何,2024-09-11 06:50,1308,113,阿尔法军事,阿尔法军事,俄罗斯给出具体时间表，开发远东将是未来6年的优先事项，为此普京特地邀请中方，腾出半小时时间来看看海参崴的建设。,https://toutiao.com/group/7413274310086754879/,,0,0
拍完激动地没睡剪到凌晨三点，十秒视频竟然循环欣赏了一小时多,2024-07-15 21:17,14381,1413,驕鷔,驕鷔,,https://toutiao.com/group/7391974681835733554/,,0,0
女子晒家里给介绍的对象，直言反对无效打算结婚，露脸后网友悟了,2024-08-03 02:56,933,217,湖北教育新闻,湖北教育新闻,,https://toutiao.com/group/7398741567395070479/,,0,0
日本祖先真是徐福带去的500童男童女？DNA结果出来了，真相太意外,2024-06-15 07:47,12067,991,如一席话,如一席话,来源：中国知网徐福，这位秦朝时期的网红方士，因一次充满冒险精神的东渡而永载史册。他率领500名童男童女，勇敢地扬帆出海，探寻那神秘莫测的长生不老药，而后便消失在历史的迷雾中。然而，跨越千年的时光，一个引人遐想的问题始终挥之不去：徐福的船队是否真的踏上了日本的土地？,https://toutiao.com/group/7380629877282390555/,,0,0
可恨奔驰小轿车，时速140迈恶意超车，监控拍下害人害己的一幕,2024-08-27 19:24,1279,625,率真糯米5oWzS,率真糯米5oWzS,,https://toutiao.com/group/7407902263265460787/,,0,0
女子取亡夫存款被要求证明“是她丈夫”，还要求卡主到场？银行回应,2024-09-11 12:44,276,801,红星新闻,红星新闻,9月9日，网友发视频称，其父亲过世，76岁的母亲在吉林长春农业银行从父亲银行卡中取钱受阻。银行要求母亲证明“丈夫是她丈夫”，后来又要求逝者到场。对此，中国农业银行长春分行回应，为已故人员取钱需提供证明，如果存款本息超5万元需走公证流程，本事件中可能沟通出了问题。,https://toutiao.com/group/7413365279868895755/,,0,0
绝对真实：工厂鸡蛋生产的过程，看完知道超市那么多鸡蛋哪里来的,2024-06-27 17:11,29790,2229,青石明月,青石明月,,https://toutiao.com/group/7385231861628273152/,,0,0
煮大虾时，牢记不要加水煮，海鲜老板教我一招，虾肉鲜嫩不腥不柴,2024-07-06 15:35,49014,1484,明明美食,明明美食,煮大虾时，牢记不要加水煮，海鲜老板教我一招，虾肉鲜嫩不腥不柴,https://toutiao.com/group/7388546996748943923/,,0,0
全红婵太逗了：被问首次拿第2名有何感想？耿直回答笑翻众人。,2024-08-23 01:37,3672,400,墨雨轩,墨雨轩,,https://toutiao.com/group/7405568480097632777/,,0,0
火车站最新型骗局，只要盯上就无法躲避，10人中有9人受骗,2024-09-06 03:07,2693,187,石安聊科普,石安聊科普,火车站最新型骗局，只要盯上就无法躲避，10人中有9人受骗,https://toutiao.com/group/7411353791921914418/,,0,0
和蒋欣相恋多年，他转身娶了小四岁娇妻，如今妻子和他红透半边天,2024-07-11 15:10,15695,2270,图图图酱吖,图图图酱吖,#长文创作激励计划#在阅读此文前，辛苦您点一下“关注”，既方便您进行讨论和分享，又能给您带来不一样的参与感，感谢您的支持！娱乐圈里很多女明星谈恋爱，都会选择圈内人士。因为她们在拍戏过程中，很容易和男演员因戏生情但是他们的分手率也是极高的。,https://toutiao.com/group/7390333273412485667/,,0,0
连环反转！路人视角视频曝光！究竟谁在说谎?到底什么才是真的！,2024-09-08 04:40,309,482,亿颗白,亿颗白,导语近日，近日，路虎女打人事件持续发酵，引发了社会各界的广泛关注。从事件的最初曝光，到警方两次发布通报，再到如今路人视角的行车记录仪视频被公之于众，这一事件的走向愈发令人捉摸不透。随即网友纷纷评论道：一个谎需要更多的谎来圆，一个错需要更多的错来掩盖。,https://toutiao.com/group/7412107599117189669/,,0,0
苹果16promax对比15promax，看完觉得15香？还是16香？还是中华香,2024-09-10 20:00,236,110,A科技汇,A科技汇,,https://toutiao.com/group/7413106811970814503/,,0,0
寒门冠军不配得到尊重？全红婵夺冠饱受质疑，海军少将替她撑腰,2024-09-09 10:45,3682,478,大事迹,大事迹,,https://toutiao.com/group/7412592595085460009/,,0,0
9月11日澳门冠军赛 大心脏 1-4落后 没想到孙颖莎又上演神奇逆转,2024-09-11 12:11,703,126,鲁来来讲球,鲁来来讲球,,https://toutiao.com/group/7413357132168299045/,,0,0
820000一枚，这样的2分硬币，你有没有呀。,2024-09-10 09:30,3044,1067,红哥收藏,红哥收藏,,https://toutiao.com/group/7412845679183135266/,,0,0
宇宙另一个地球被发现，相当于14个地球，四季比地球还舒服,2024-09-10 03:04,4471,1886,非凡山丘SEG,非凡山丘SEG,,https://toutiao.com/group/7412845015623270923/,,0,0
青岛公安纳闷：情况通报都发了两次，你们怎么还不散，还揪着不放,2024-09-08 17:54,4900,1169,开心佬,开心佬,,https://toutiao.com/group/7412332049081565722/,,0,0
“采耳”还是“采花”？穿着养生外衣打擦边，实则“别有洞天”？,2024-09-05 06:08,854,120,历史特别冷,历史特别冷,一时间能让精神世界放松的方式，不止局限于酒吧、KTV等娱乐场所，就连洗浴中心、按摩店、足疗店也卷出了新境界。这不禁让人好奇，小小的耳道，到底是“采耳”还是“采花”呢?,https://toutiao.com/group/7411028853407220235/,,0,0
尘埃落定，张继科卷走160万学费跑路？俱乐部回应，去向曝光,2024-09-11 09:49,1450,458,小秋观世界,小秋观世界,尘埃落定，张继科卷走160万学费跑路？俱乐部回应，去向曝光,https://toutiao.com/group/7413299124927201844/,,0,0
