title,publish_time,like_count,comment_count,media_name,source,abstract,article_url,tag,is_yaowen,article_sub_type
张紫妍：被迫陪睡31人近百次，遭道具虐待，29岁自杀留230页遗书,2024-07-24 02:37,10995,759,八号探秘人,八号探秘人,在阅读此文之前，辛苦您点击一下“关注”，既方便您进行讨论和分享，又能给您带来不一样的参与感，感谢您的支持！本文叙述皆有官方信源，为了读者有更好体验，放在了文章后缀！,https://toutiao.com/group/7394994383675736576/,,0,0
证监会答问：普华永道现场走访认为符合交楼条件的恒大楼盘大部分实际未竣工交付，甚至是“一片空地”,2024-09-13 08:29,982,753,澎湃新闻,澎湃新闻,中国证监会有关负责人就普华永道行政处罚案件答记者问称，经查，普华永道在执行恒大地产2019年、2020年年报审计及债券发行服务过程中，未勤勉尽责，违反多项审计准则，多项审计程序失效。一是审计工作底稿失真，地产项目观察中约88%的记录与实际执行情况不一致，底稿记录内容严重不可靠。,https://m.thepaper.cn/newsDetail_forward_28731401?from=toutiao,,0,0
笑不活了！网友晒公司发的中秋福利，底下炸出一大堆笑死人的评论,2024-09-13 02:23,910,1472,爱学习的英英,爱学习的英英,又是一年中秋佳节，又到了各大公司各显身手的机会了，有实力又大气的，自然把员工福利安排得周到，但是这其实只是少数，我们来看看真实的是怎样的？这不，有位网友拿出了自己公司发放的中秋节福利，一个塑料袋，里面一块月饼，几个饼干，几个糖。,https://toutiao.com/group/7413938743024828928/,,0,0
女子称在胖东来买到发霉月饼，胖东来回应：未发现发霉现象，也没有质量问题，不能满足2000元赔偿诉求,2024-09-14 09:36,316,627,九派新闻,九派新闻,近日，一女子在社交平台发布视频称，自己9月8日在胖东来买的月饼出现发霉问题，吃了导致拉肚子，胖东来却不负责。9月13日，胖东来禹州店官方账号在评论区回复称，未发现有质量问题，不能满足该顾客2000元的赔偿诉求。,https://toutiao.com/group/7414428446543249960/,,0,0
许家印“壕”无人性,2024-09-05 02:43,1536,523,敬余年,敬余年,,https://toutiao.com/group/7410984169490088467/,,0,0
演员辛柏青：生活是表演的底色和依托，要做生活的有心人,2024-08-14 07:51,1860,190,今日头条,今日头条,"“要做生活的有心人，认真对待生活，观察生活，从生活当中汲取创作的养分。”
提到辛柏青，大家会想到他在《人世间》《妖猫传》《幸福像花儿一样》等影视剧中奉献的精彩演技。
如此精湛的演技是如何炼成的？辛柏青分享了自己的心得，“要想成为一个好演员，首先是真诚，在演戏的时候要动心；其次是要观察生活，很多细节以及人物的形象都是通过观察得来的，要做生活的有心人。”
聊到这些年的变化，辛柏青觉得自己的性格变化很大。“我二三十岁的时候很杵窝子，在家里不愿意出去，现在的话叫‘社恐’，现在随着年龄的增长已经好很多了。”
作为第18届FIRST电影市场主理人，辛柏青希望能够以个人的力量，为年轻的电影创作者助力，同时也希望汲取他们的朝气、冲劲儿，和无所畏惧的精神。
今日头条联合FIRST青年电影展推出的《影像与绮梦》系列节目之辛柏青篇已正式上线，搜索“头条书声”“影像与绮梦”即可观看。",https://toutiao.com/group/7402899768352965129/,,0,0
菲榴莲堆积如山，马科斯着急了，与中国达成合作，执法部门出动,2024-09-13 06:50,1206,261,顾议史,顾议史,小马科斯坐不住了，中国不买账，榴莲就只能堆在一起发烂发臭，仗着美国在背后撑腰，菲律宾好不嚣张，屡次在中国的红线边缘反复横跳。,https://toutiao.com/group/7414010468181901850/,,0,0
朱琦死亡10天后，88岁的朱德才得知噩耗，生气说：你们这样不对！,2024-07-19 01:41,7993,349,猫眼观史,猫眼观史,1974年，戎马一生的朱德元帅已达88岁高龄，虽然总司令的英武之气不改，但步伐颤抖，时常感冒发烧。这年6月10日，朱德突然从家人口中得知，唯一的儿子朱琦身体抱恙，住进了医院。,https://toutiao.com/group/7393153523502727732/,,0,0
这一次，毕凌被批“不男不女”，把毕福剑最后一点的体面撕的稀碎,2024-09-02 06:58,772,708,来科点谱,来科点谱,在15年因酒桌风波过后，毕福剑毕姥爷就很少出现在大众的视线当中了，就是因为这场风波让毕姥爷跌下了神坛。,https://toutiao.com/group/7409885004321063465/,,0,0
【我的世界】多人贝爷生存全集 一口气看完！,2024-08-07 02:26,9935,1014,MC小颜8,MC小颜8,,https://toutiao.com/group/7400218349877068315/,,0,0
56岁谢广坤娶28岁妻子，两人相差28岁,2024-09-13 10:57,2159,1436,张大美快跑,张大美快跑,,https://toutiao.com/group/7414080244224623119/,,0,0
