title,publish_time,like_count,comment_count,media_name,source,abstract,article_url,tag,is_yaowen,article_sub_type
教师节曝大瓜！女老师收“五粮液”被送礼家长举报，教育局回应了,2024-09-11 12:18,362,916,全科医生小孙,全科医生小孙,9月10日是我国的法定教师节，今年是我国第40个教师节，对于老师们来说这个节日真的很重要，也很有意义。不仅是政府部门对于优秀老师和优秀教育工作者颁发奖状和证书，就连学生和家长们也喜欢在这个特殊的节日，送上一份礼物，表达对老师的祝福和感激之情。,https://toutiao.com/group/7413310654595891749/,,0,0
男子鼓楼拍照时女生误入镜头，一眼心动后全网寻人，本尊在线回应,2024-08-06 14:17,7786,1575,一道Talk,一道Talk,“缘分到了真是挡也挡不住”！要说这两天全网最焦急的人，莫过于那个在鼓楼全网寻人的小哥哥了。而事情的起因，只是因为一次偶然相遇，缘分使然的互动，把两颗心莫名的牵在了一起。8月3日，原本只是普通且平凡的一天，这个小哥哥来到了北京旅游。,https://toutiao.com/group/7399993701898797580/,,0,0
闹大了！教师节安徽女老师收重礼，被家长反手举报，教育局介入！,2024-09-11 09:27,230,447,鸩先生,鸩先生,中国向来是礼仪之邦。而教师节，本意是一个让孩子学会对老师感恩的节日，也是社会对老师们对为祖国培养下一代的一份敬意！在节日里孩子能和老师们一起欢度，向老师表达谢意以及自己的心意，我想这对每个老师来说都是一份难得的欣慰和成就！,https://toutiao.com/group/7413300836396188200/,,0,0
俄乌前线：9分钟看完乌步兵阵地撤离失败全过程，场面真惨烈！,2024-09-11 03:32,1561,119,回看记录,回看记录,,https://toutiao.com/group/7407721669717918227/,,0,0
王楚钦最疯狂一球！百看不厌，被国际乒联评为最刺激的比赛之一,2024-09-10 01:04,3342,255,乐播体育,乐播体育,,https://toutiao.com/group/7412813945642746418/,,0,0
张博宇：张丰毅吕丽萍的亲儿子，今却走上父母老路，成为离婚人士,2024-08-20 06:16,1262,185,稻述,稻述,文 | 招财小羊编辑 | 招财小羊“这是张丰毅的儿子？怎么看起来这么邋遢？”8月19日，李亚鹏的二婚妻子海哈金喜晒出了一条视频。没想到，却偏偏让张博宇成为了最大的话题人物！原来，那天海哈金喜现身北京参加了大学同学的婚礼。而在多个镜头之中，张博宇的身影忽隐忽现。,https://toutiao.com/group/7405097740415304230/,,0,0
媒体人：中方教练70分钟时建议换下拜合拉木，伊万反问为什么换他,2024-09-11 10:45,319,680,直播吧,直播吧,直播吧09月11日讯 在昨天进行了世预赛亚洲区18强赛第2轮中，中国男足在主场1-2不敌沙特，赛后国足主帅伊万科维奇的换人调整受到了质疑。媒体人赵震今天在社媒透露，中方教练在比赛70分钟时建议换下拜合拉木，但被伊万拒绝。,https://news.zhibo8.com/zuqiu/2024-09-11/66e172ae4ed39native.htm,,0,0
俄军炸出大事，美军把亚太决战导弹搬到乌克兰：我国获得最大收益,2024-09-05 08:13,17836,6386,深度工场,深度工场,俄罗斯伊斯坎尔德弹道导弹四面出击，摧毁乌克兰波尔塔瓦州乌军军事通信学院，220多名乌军通信和电子战军官伤亡。,https://toutiao.com/group/7411066754266432039/,,0,0
